modelid,rating_score,review_score,price_score,name,type,address1,address2,rating,themenum,latitude,longitude
765,0.0,0.2614408918169589,0.0,묘산봉오름,오름,없음,제주 제주시 구좌읍 김녕리 2723,0.0,22,33.5427442878954,126.746159239723
766,0.0,0.2874624087294718,0.0,가시오름,오름,없음,제주 서귀포시 대정읍 동일리 1706,0.0,22,33.2468207558022,126.242989233141
767,0.0,0.3134839256419847,0.0,윗밤오름,오름,없음,제주 제주시 조천읍 선흘리 산84,0.0,22,33.4781790570626,126.714271523031
768,0.0,0.3313777272331587,0.0,달산봉,"봉우리,고지",없음,제주 서귀포시 표선면 하천리 1043-1,0.0,22,33.3485727819186,126.832504302371
769,0.962875234922602,0.4090063622306913,0.0,통오름,오름,없음,제주 서귀포시 성산읍 난산리 1976-1,4.71,22,33.3949008258673,126.855860798796
770,0.0,0.25627077947817933,0.0,입산봉,"봉우리,고지",없음,제주 제주시 구좌읍 김녕리 1033-19,0.0,22,33.5490364467221,126.755626096767
771,0.0,0.22476562360107485,0.0,넙게오름,오름,없음,제주 서귀포시 안덕면 서광리 936,0.0,22,33.2873371009156,126.316855214941
772,0.0,0.27097099710553485,0.0,산세미오름,오름,없음,제주 제주시 애월읍 고성리 산127,0.0,22,33.4091335506206,126.431929869853
773,0.0,0.2947024590172747,0.0,우건에오름,오름,없음,제주 서귀포시 성산읍 난산리 2302,0.0,22,33.41355124619,126.846771881826
774,0.0,0.145577426848741,0.0,베릿내공원,자연공원,없음,제주 서귀포시 색달동 3371-6,0.0,22,33.2458039125876,126.418305483658
775,0.0,0.23200567388887777,0.0,널개오름,오름,없음,제주 제주시 한경면 판포리 934,0.0,22,33.3570609806564,126.213633059317
776,0.0,0.19874410668856202,0.0,검은덕이,오름,없음,제주 제주시 애월읍 소길리 산118,0.0,22,33.4184431330306,126.386226537655
777,0.0,0.2614408918169589,0.0,오름터 민속마을,자연명소,제주 서귀포시 표선면 성읍정의현로 99,성읍리 599-1,0.0,22,33.391462307221,126.800663634432
778,0.0,0.12539357025679385,0.0,수월이못,자연명소,없음,제주 서귀포시 대정읍 안성리 1747,0.0,22,33.2584078047609,126.278495605531
779,0.0,0.23870891345579004,0.0,물장오리(물장올),오름,없음,제주 제주시 봉개동 산78-38,0.0,22,33.4007526500306,126.605850173039
780,0.0,0.26633139855137794,0.0,동알오름,오름,없음,제주 서귀포시 대정읍 상모리 153,0.0,22,33.2071849479858,126.288822178559
781,0.0,0.16206883847267792,0.0,하늬복이오름,오름,없음,제주 서귀포시 안덕면 상천리 산89-1,0.0,22,33.3260606485638,126.39363058043
782,0.0,0.16206883847267792,0.0,모라이악,오름,없음,제주 서귀포시 색달동 산16-1,0.0,22,33.3002893277186,126.413043136805
783,0.0,0.145577426848741,0.0,송아오름,오름,없음,제주 제주시 한경면 조수리 134,0.0,22,33.3355746383436,126.238514907652
784,0.0,0.22476562360107485,0.0,돌오름,오름,없음,제주 제주시 한림읍 금악리 산60,0.0,22,33.3267520656947,126.321849920217
785,0.0,0.3045797906093493,0.0,설오름,오름,없음,제주 서귀포시 표선면 가시리 산1,0.0,22,33.3698543111969,126.768569710751
786,0.0,0.145577426848741,0.0,탑동제1공원,자연공원,제주 제주시 탑동해안로 46,삼도이동 1256,0.0,22,33.5187257785812,126.519872236042
787,0.0,0.19874410668856202,0.0,본지오름,오름,없음,제주 서귀포시 성산읍 삼달리 2104-1,0.0,22,33.3863735064846,126.821908114109
788,0.0,0.12539357025679385,0.0,성천포구,자연명소,제주 서귀포시 중문관광로 192,중문동 2785-2,0.0,22,33.2475480573678,126.41852742277
789,0.0,0.32413767694535583,0.0,권제오름,오름,없음,제주 제주시 아라1동 350,0.0,22,33.4573454959839,126.558221123854
790,0.0,0.09937205334428101,0.0,큰도물,자연명소,없음,제주 제주시 조천읍 함덕리 1252-61,0.0,22,33.5434874706724,126.663746266315
791,0.0,0.16206883847267792,0.0,신양마을,체험마을,없음,제주 서귀포시 성산읍 고성리 2747,0.0,22,33.4411488286526,126.911159482788
792,0.0,0.28361279197389744,0.0,감낭오름,오름,없음,제주 서귀포시 안덕면 동광리 산41,0.0,22,33.3229043593363,126.345154890785
793,0.0,0.23200567388887777,0.0,녹하지악,오름,없음,제주 서귀포시 중문동 산4,0.0,22,33.2977441694865,126.467874319561
794,0.0,0.25627077947817933,0.0,도로공원,자연공원,없음,제주 서귀포시 표선면 표선리 44-7,0.0,22,33.3256322211978,126.842195330212
795,0.0,0.06269678512839692,0.0,세계자연유산권역,자연명소,제주 제주시 조천읍 선교로 533,선흘리 470-5,0.0,22,33.4588147037986,126.711873109951
796,0.0,0.3045797906093493,0.0,구엄마을,체험마을,없음,제주 제주시 애월읍 구엄리 1292,0.0,22,33.4766445745011,126.384791495304
797,0.0,0.279592025988482,0.0,영아리,오름,없음,제주 서귀포시 표선면 가시리 산145,0.0,22,33.3840184530654,126.692950992641
798,0.0,0.12539357025679385,0.0,동수악,오름,없음,제주 서귀포시 남원읍 한남리 산2-12,0.0,22,33.3701038773373,126.627642202097
799,0.0,0.20827421197713794,0.0,무등이왓터,자연명소,없음,제주 서귀포시 안덕면 동광리 233,0.0,22,33.3095520641442,126.351976874716
800,0.0,0.18809035538519078,0.0,눈오름,오름,없음,제주 제주시 해안동 166-17,0.0,22,33.4590550768117,126.474543285729
801,0.0,0.18809035538519078,0.0,발이오름,오름,없음,제주 제주시 애월읍 어음리 산1,0.0,22,33.3930395296228,126.375293344025
802,0.0,0.23200567388887777,0.0,오백장군,오름,제주 서귀포시 영실로 245 영실 매표소 화장실,하원동 산1-1,0.0,22,33.333153339392,126.476171521359
803,0.0,0.23200567388887777,0.0,법정악,오름,제주 서귀포시 영실로 246 영실매표소,하원동 산1-1,0.0,22,33.333153339392,126.476171521359
804,0.0,0.20827421197713794,0.0,쳇망오름,오름,없음,제주 서귀포시 표선면 가시리 산158-2,0.0,22,33.4031386053089,126.688848449189
805,0.0,0.3076462653214189,0.0,북오름,오름,없음,제주 제주시 구좌읍 덕천리 산69,0.0,22,33.490956168466,126.741001974655
806,0.0,0.09937205334428101,0.0,성진이오름,오름,없음,제주 제주시 봉개동 산78-2,0.0,22,33.4078181033042,126.600658186162
807,0.0,0.23870891345579004,0.0,우도마을,체험마을,제주 제주시 우도비양길 119,우도면 연평리 45-1,0.0,22,33.5119044273286,126.964757010294
808,0.0,0.23870891345579004,0.0,새신오름,오름,없음,제주 제주시 한경면 청수리 2661-4,0.0,22,33.2989531455745,126.239239982798
809,0.0,0.19874410668856202,0.0,신산오름,오름,없음,제주 서귀포시 안덕면 창천리 328,0.0,22,33.2633026406354,126.362028201156
810,0.0,0.3106121815562228,0.0,부대오름,오름,없음,제주 제주시 조천읍 선흘리 산103-1,0.0,22,33.4473731760298,126.709533747015
811,0.0,0.145577426848741,0.0,금덕무환자나무및팽나무군락,자연명소,없음,제주 제주시 애월읍 유수암리 1920,0.0,22,33.4417808952222,126.400640556971
812,0.0,0.18809035538519078,0.0,봉아오름,오름,없음,제주 제주시 봉개동 1804,0.0,22,33.4856416376524,126.610145626393
813,0.0,0.145577426848741,0.0,구분오름,오름,없음,제주 제주시 한경면 조수리 3798,0.0,22,33.2984966974361,126.216864242629
814,0.0,0.33808096680007105,0.0,우진제비오름,오름,없음,제주 제주시 조천읍 선흘리 산112,0.0,22,33.4675173425549,126.699933203121
815,0.0,0.145577426848741,0.0,운지악,오름,제주 서귀포시 남원읍 원님서로184번길 68,남원리 1833,0.0,22,33.2963232258486,126.698439584453
816,0.0,0.145577426848741,0.0,들레오름,오름,없음,제주 제주시 월평동 655,0.0,22,33.4586216218511,126.577571466476
817,0.0,0.22476562360107485,0.0,족은사슴이오름,오름,제주 서귀포시 표선면 녹산로 536,가시리 산87-24,0.0,22,33.4003463304514,126.722942371017
818,0.0,0.21689524086008505,0.0,무악,오름,없음,제주 서귀포시 안덕면 동광리 산12,0.0,22,33.3162492774521,126.36773819834
819,0.0,0.21689524086008505,0.0,상여오름,오름,없음,제주 제주시 연동 산60-2,0.0,22,33.4661925478143,126.498797090509
820,0.0,0.145577426848741,0.0,방주오름,오름,없음,제주 제주시 한림읍 명월리 679,0.0,22,33.3793474643292,126.282165940376
821,0.0,0.145577426848741,0.0,장구목오름,오름,없음,제주 제주시 애월읍 광령리 산107-1,0.0,22,33.4388286036956,126.434124114155
822,0.0,0.19874410668856202,0.0,웅악,오름,없음,제주 서귀포시 남원읍 수망리 127,0.0,22,33.3311589409478,126.722630760127
823,0.0,0.3106121815562228,0.0,병곳오름,오름,없음,제주 서귀포시 표선면 가시리 산8,0.0,22,33.3669358890741,126.749316233286
824,0.0,0.21689524086008505,0.0,나시리오름,오름,없음,제주 서귀포시 성산읍 난산리 2818,0.0,22,33.4149470290583,126.833539517336
825,0.0,0.16206883847267792,0.0,폭낭오름,오름,없음,제주 제주시 애월읍 봉성리 산43,0.0,22,33.3532160926066,126.383471713435
826,0.0,0.1760121283273931,0.0,삼형제오름,오름,없음,제주 제주시 애월읍 광령리 산4,0.0,22,33.4568426810868,126.43062679904
827,0.0,0.26633139855137794,0.0,소소름,오름,없음,제주 서귀포시 표선면 토산리 2020,0.0,22,33.3444767755746,126.75506464739
828,0.0,0.20827421197713794,0.0,후곡악,오름,없음,제주 서귀포시 성산읍 수산리 4504,0.0,22,33.4304240917415,126.827047940447
829,0.0,0.0,0.0,쉼터마을 유수암리 농어촌체험마을,자연명소,제주 제주시 애월읍 유수암평화길 14,유수암리 1892-1,0.0,22,33.4413805711959,126.402917280329
830,0.0,0.09937205334428101,0.0,마오름,오름,없음,제주 제주시 한경면 저지리 산56,0.0,22,33.3380749000252,126.243716116263
831,0.0,0.22476562360107485,0.0,어대오름,오름,없음,제주 제주시 구좌읍 덕천리 509-1,0.0,22,33.4962700688708,126.761127904383
832,0.0,0.4778781451619633,0.5884131746440088,김녕다올 무인소품점,인테리어소품,제주 제주시 구좌읍 김녕로1길 35-22 무인소품점 다올,김녕리 2121-5,0.0,25,33.5575235672847,126.748232397127
833,0.0,0.39407451236155566,0.5884131746440088,일루다,공방,제주 제주시 아연로 438-9 202호,오등동 687-1,0.0,25,33.4740554489536,126.527442462004
834,0.0,0.6430313123765993,0.5948781749965619,제주소품샵 올망,인테리어소품,제주 제주시 애월읍 어도봉남길 27 제주소품샵 올망,봉성리 3952-8,0.0,25,33.4160744258744,126.302813979822
835,0.9681296842883644,0.7924318499808523,0.6677544089546911,선물가게바나나 제주 소품샵 서귀포중문점,인테리어소품,제주 서귀포시 일주서로 875,색달동 2353,4.75,25,33.2580222863939,126.417179150675
836,0.0,0.8447103147508687,0.5884131746440088,소랑아시 소품샵&선물가게,인테리어소품,제주 서귀포시 중문관광로 27 1층,색달동 2507-1,0.0,25,33.2555886717013,126.41488388025
837,0.9359150433063156,0.744064432974757,0.7215420366505296,제주소품샵 모이소,인테리어소품,제주 제주시 신광로8길 14 모이소,연동 262-51,4.51,25,33.4871218336092,126.488545374083
838,0.9414014801424638,0.5642710661555724,0.5884131746440088,오르방,종합도소매,제주 제주시 신광로8길 14 오르방,연동 262-51,4.55,25,33.4871218336092,126.488545374083
839,0.0,0.5523945166417146,0.723760130697133,제주소품샵 시키 협재점,인테리어소품,제주 제주시 한림읍 한림해안로 9 2층 시키,옹포리 351-6,0.0,25,33.4059300234896,126.254887510733
840,0.944126637732806,0.5134756706073687,0.5884131746440088,협재소품샵바다상점,인테리어소품,제주 제주시 한림읍 한림로 354 1층 바다상점,협재리 1740-2,4.57,25,33.3947968914589,126.241590042824
841,0.0,0.5382495492430596,0.6765057630119203,달다제주 소품샵,인테리어소품,제주 제주시 조천읍 조함해안로 9,조천리 2593-3,0.0,25,33.5386191827636,126.638757456447
842,0.0,0.0,0.5884131746440088,돌코롬소품샵,인테리어소품,제주 제주시 구좌읍 해맞이해안로 486 1층,월정리 33-12,0.0,25,33.5547996203628,126.798654540196
843,0.0,0.3290281836797749,0.5884131746440088,종달리소품샵,인테리어소품,제주 제주시 구좌읍 해맞이해안로 2340 2층 종달리소품샵,종달리 608,0.0,25,33.4921785384042,126.909665152682
844,0.9589050301390529,0.5764816948095665,0.6432172427137698,종달리 고래의바다,카페,제주 제주시 구좌읍 해맞이해안로 2340 2층 카페 고래의바다,종달리 608,4.68,25,33.4921785384042,126.909665152682
845,0.0,0.38428634030453107,0.5884131746440088,리울 소품샵 카페,인테리어소품,제주 제주시 구좌읍 일주동로 3698 1층,종달리 2594-2,0.0,25,33.4947024090751,126.893027656291
846,0.0,0.4109516488386188,0.5884131746440088,제주 소품샵,인테리어소품,제주 서귀포시 안덕면 사계남로216번길 28,사계리 118-3,0.0,25,33.2336580195364,126.311216627728
847,0.0,0.145577426848741,0.5884131746440088,하루애제주소품샵,인테리어소품,제주 제주시 한경면 고조로 492-16 1층,조수리 1644,0.0,25,33.3291435640889,126.221371270264
848,0.0,0.06269678512839692,0.6328328419837757,리블랭크,패션잡화,제주 제주시 칠성로길 8 3층,일도일동 1416-2,0.0,25,33.5134937275889,126.523857249847
849,0.9345358308985776,0.676469072574316,0.5884131746440088,빛의벙커아트샵,인테리어소품,제주 서귀포시 성산읍 서성일로1168번길 89-17,고성리 2040-1,4.5,25,33.4398123224203,126.898968368261
850,0.0,0.0,0.657832942012531,탐라소호샵,인테리어소품,제주 제주시 구좌읍 월정1길 17 1층,월정리 925,0.0,25,33.5534288629756,126.790199802935
851,0.9495413555265878,0.6939346934951361,0.5884131746440088,바이나흐튼 크리스마스박물관,인테리어소품,제주 서귀포시 안덕면 평화로 654,서광리 456,4.61,25,33.2916038558443,126.327897875428
852,0.0,0.6792865034006978,0.5884131746440088,토마스하우스,인테리어소품,제주 서귀포시 안덕면 평화로 654,서광리 456,0.0,25,33.2916038558443,126.327897875428
853,0.9454847474201032,0.4741282883602361,0.5884131746440088,시간여행자의집,인테리어소품,제주 서귀포시 안덕면 평화로 654 토마스하우스,서광리 456,4.58,25,33.2916038558443,126.327897875428
854,0.0,0.16206883847267792,0.5884131746440088,하비샵,인테리어소품,제주 서귀포시 동홍서로112번길 7,동홍동 60-8,0.0,25,33.2589283020693,126.570419465746
855,0.9289881606993602,0.7587755419863594,0.5884131746440088,제스토리,인테리어소품,제주 서귀포시 막숙포로 60,법환동 209-3,4.46,25,33.2360934074162,126.514919066839
856,0.9720415645840714,0.5921720663259316,0.5884131746440088,무드,인테리어소품,제주 제주시 남성로 89 정자나무집 건물 2층 무드,용담일동 237-5,4.78,25,33.5077640566826,126.515262193887
857,0.8975576243628567,0.5979529327811618,0.5884131746440088,서쪽가게,인테리어소품,제주 제주시 한림읍 한림로 372-7 목조주택,협재리 1857-1,4.24,25,33.3956599344951,126.243901836111
858,0.0,0.6853220901481258,0.6564941556554184,너와의첫여행 감성귤밭카페,카페,제주 제주시 애월읍 장소로 16 너와의첫여행 카페,장전리 1132-1,0.0,25,33.4506291836287,126.384493733023
859,0.9345358308985776,0.760608272557127,0.5884131746440088,한담몰,인테리어소품,제주 제주시 애월읍 애월로1길 7,애월리 2484-1,4.5,25,33.4623712901964,126.311853645488
860,0.0,0.569754705120164,0.5884131746440088,만두상점,인테리어소품,제주 제주시 조천읍 함덕남14길 6 만두상점,함덕리 290-94,0.0,25,33.5335329117135,126.67561721092
861,0.0,0.6652771417088706,0.5884131746440088,만달,인테리어소품,제주 서귀포시 일주서로 710 1층,중문동 1828-3,0.0,25,33.2562765418155,126.434236696724
862,0.9481920934663796,0.6174769963066989,0.5884131746440088,수풀,인테리어소품,제주 제주시 한림읍 명랑로 8 2층,한림리 1066,4.6,25,33.4145013677956,126.265630099283
863,0.9427655529945288,0.5545837890794324,0.5884131746440088,달리센트,인테리어소품,없음,제주 제주시 구좌읍 종달리 1991,4.56,25,33.4902625499537,126.898169396159
864,0.9468398950337578,0.58201979579747,0.5884131746440088,가르송티미드 제주,인테리어소품,제주 제주시 한림읍 한림로 542,옹포리 325-1,4.59,25,33.4058213883565,126.256376299249
865,0.9289881606993602,0.6987741868068565,0.5884131746440088,귤귤스토어 한담점,인테리어소품,제주 제주시 애월읍 애월로1길 6,애월리 2501-4,4.46,25,33.4625659354046,126.312014856616
866,0.9772193856697827,0.5391868875895477,0.620757582714808,사가냥,인테리어소품,제주 제주시 조천읍 신북로 453,함덕리 3215-6,4.82,25,33.5439938922782,126.658834217713
867,0.0,0.6029266965351452,0.5884131746440088,도두슈퍼마켓,인테리어소품,제주 제주시 서해안로 135 1층 도두슈퍼마켓,도두일동 2539-1,0.0,25,33.5029887848688,126.464003313264
868,0.9975096762872468,0.6288905821357471,0.5884131746440088,종종제주,인테리어소품,제주 제주시 조천읍 선교로 66 1층,선흘리 626-28,4.98,25,33.4879478559338,126.71256743453
869,0.0,0.5804084564235352,0.5884131746440088,943스튜디오,인테리어소품,제주 제주시 조천읍 함덕16길 52-1 943studio,함덕리 1255,0.0,25,33.5419988330683,126.664071481615
870,0.0,0.7331713455433442,0.763442797255129,베르니모텔,인테리어소품,제주 제주시 애월읍 애월북서길 56-1 베르니모텔소품샵,애월리 2546,0.0,25,33.4633167932402,126.30937522795
871,0.0,0.4774178269115801,0.6162531349635286,봄사무소,인테리어소품,제주 제주시 조천읍 함덕8길 36-1 1층,함덕리 1085-1,0.0,25,33.5402923640558,126.663199208274
872,0.9205726604783713,0.5171185390649657,0.5884131746440088,파앤이스트,인테리어소품,제주 제주시 구좌읍 중산간동로 2269,송당리 1377-4,4.4,25,33.4713878837913,126.785327751007
873,0.9495413555265878,0.5947310019323333,0.5884131746440088,오브젝트 선흘점,인테리어소품,제주 제주시 조천읍 중산간동로 1175-1,선흘리 2897-1,4.61,25,33.5075466001134,126.696290954587
874,0.0,0.483658393648812,0.5884131746440088,뚜띠콜로리 뮤제오,인테리어소품,제주 제주시 애월읍 장전로 109-12,장전리 324-7,0.0,25,33.4519178850834,126.389795140025
875,1.0,0.49573662070660973,0.5884131746440088,오르머,인테리어소품,제주 제주시 구좌읍 비자림로 1661-13 오르머,송당리 2142-3,5.0,25,33.4567882886016,126.771868801697
876,0.9247946581586372,0.5469989703987839,0.5884131746440088,큰손상회,인테리어소품,제주 제주시 구좌읍 행원로1길 26-2,행원리 1537-11,4.43,25,33.5542189285687,126.800452047022
877,0.0,0.5185941401580001,0.7741606344426359,굿우드무드,인테리어소품,제주 제주시 관덕로8길 42 2층 굿우드무드,삼도이동 195-1,0.0,25,33.5097964267773,126.523162210591
878,0.0,0.06269678512839692,0.5884131746440088,피에스아포티,인테리어소품,제주 제주시 관덕로8길 42 1층 왼쪽 초록색 어닝 가게,삼도이동 195-1,0.0,25,33.5097964267773,126.523162210591
879,0.0,0.4507788854789717,0.5884131746440088,옐로우스토어,인테리어소품,제주 서귀포시 안덕면 사계남로 195 1층,사계리 2029-7,0.0,25,33.2306993474785,126.308224115459
880,0.0,0.4029061405037478,0.5884131746440088,탱글,인테리어소품,제주 제주시 애월읍 애월로9길 12-7 1층,애월리 1760,0.0,25,33.4656638345951,126.320048313075
881,0.0,0.4934465657058367,0.8008832709612119,어나더 우드 스토어,인테리어소품,제주 제주시 조천읍 함덕로 32 B동 2층,함덕리 270-20,0.0,25,33.542147687617,126.672009160425
882,0.0,0.4687044525984738,0.5884131746440088,소동잡화,"판촉,기념품",제주 제주시 조천읍 함덕로 32 2동 1층,함덕리 270-20,0.0,25,33.542147687617,126.672009160425
883,0.0,0.49267014599454007,0.5884131746440088,스몰띵스벗,인테리어소품,제주 제주시 광양10길 23 YL횟집 안쪽골목 3층(전용주차장없음),이도이동 1766-18,0.0,25,33.4984037167094,126.528173699456
884,0.0,0.42997336086614313,0.5884131746440088,은인마켙,인테리어소품,제주 제주시 조천읍 함덕서2길 20 1층 은인마켙,함덕리 1082,0.0,25,33.5406453880945,126.663118381428
885,0.0,0.5090315039066622,0.5884131746440088,흰백,인테리어소품,제주 제주시 한림읍 한림로 541 1층,옹포리 334-6,0.0,25,33.4059518968635,126.256053556823
886,0.0,0.5988011190189009,0.6629591560079715,서귀양품점,인테리어소품,제주 서귀포시 색달로 65 1층,색달동 1979-2,0.0,25,33.2612043697183,126.410464653911
887,0.0,0.4922794225317591,0.5884131746440088,도르멍 쉼팡,인테리어소품,제주 제주시 구좌읍 해맞이해안로 1088 도르멍 쉼팡,한동리 8,0.0,25,33.5393641564645,126.836156805324
888,0.0,0.5209061469465242,0.5884131746440088,디어브리즈,인테리어소품,제주 제주시 구좌읍 월정3길 42 1층 Dear Breeze,월정리 491,0.0,25,33.5547733474238,126.794082549073
889,0.0,0.5731807217924992,0.5884131746440088,SARI 상예상점 & 사리슈즈,인테리어소품,제주 서귀포시 상예로 15 1층,상예동 1266-4,0.0,25,33.2479589419117,126.390271387014
890,0.9681296842883644,0.4979701253204301,0.5884131746440088,오케이홀리데이,인테리어소품,제주 제주시 애월읍 고내로 21 2층,고내리 598-7,4.75,25,33.463740353985,126.339451097516
891,0.0,0.40184820632692037,0.5884131746440088,기완상점,인테리어소품,없음,제주 제주시 한림읍 협재리 1751-6,0.0,25,33.3933712941585,126.240571895682
892,0.0,0.4322829078055725,0.7320242657456593,제주냥이스튜디오,인테리어소품,제주 제주시 구좌읍 월정5길 56,월정리 505,0.0,25,33.5551628851414,126.7949813296
893,0.9522311213486432,0.506724761821443,0.5884131746440088,산토,인테리어소품,제주 제주시 구좌읍 중산간동로 2266,송당리 1376-3,4.63,25,33.4712291903609,126.784542050579
894,0.9148983294012186,0.5361043338905039,0.6463794489877244,소소한담,인테리어소품,제주 제주시 애월읍 일주서로 6691 1층 소소한담,신엄리 1280-16,4.36,25,33.471511689671,126.366981527523
895,0.9522311213486432,0.5115976998773597,0.5884131746440088,워너비 제주,인테리어소품,제주 제주시 구좌읍 행원로9길 8-1,행원리 737,4.63,25,33.5538515233111,126.808439954488
896,0.0,0.45382470661383445,0.5884131746440088,섬조각,인테리어소품,제주 제주시 중앙로7길 25 1층,일도1동 1220-2,0.0,25,33.5148966635923,126.527405022087
897,0.962875234922602,0.48103640307925416,0.7280070370030829,제주바이브,인테리어소품,제주 서귀포시 성산읍 환해장성로 950 커피집 만감교차 안 빨간지붕 돌집,고성리 571,4.71,25,33.4517073633488,126.419731406253
898,0.0,0.3803242905438222,0.5884131746440088,코앞에바다,인테리어소품,제주 제주시 한림읍 협재6길 1 1층,협재리 1780-1,0.0,25,33.3952064933393,126.242565981567
899,0.9720415645840714,0.494216377509691,0.7524150969863477,란나선물가게,인테리어소품,제주 서귀포시 안덕면 화순로 230 란나선물가게,사계리 3594-2,4.78,25,33.2487391285428,126.322402977269
900,0.9785071269277463,0.4918870039510354,0.5884131746440088,오월에제주,인테리어소품,제주 서귀포시 대포로 77 1층,대포동 1578-3,4.83,25,33.2429731241826,126.432284817493
901,0.0,0.3106121815562228,0.5884131746440088,담꼬,인테리어소품,제주 서귀포시 안덕면 한창로 106,상창리 646-5,0.0,25,33.2727045135791,126.365199501271
902,0.0,0.42516945283722296,0.5884131746440088,느긋,인테리어소품,제주 제주시 구좌읍 한동로 94 초록문상점 느긋,한동리 1860,0.0,25,33.5335784231986,126.820544081574
903,0.0,0.29811616003284297,0.6328328419837757,아워아일랜드아워제주,인테리어소품,제주 제주시 한림읍 협재1길 39 1층,협재리 1680-1,0.0,25,33.3984798488258,126.24386021646
904,0.0,0.3718381645061412,0.5884131746440088,위트사이다,인테리어소품,제주 제주시 관덕로 7 (1층 위트사이다),삼도이동 1011-1,0.0,25,33.5130371046323,126.520057356941
905,0.9912398457433015,0.44890091474896276,0.6399144486351713,보통의오늘,인테리어소품,제주 제주시 한림읍 귀덕3길 35,귀덕리 4076,4.93,25,33.4410436297397,126.27895618589
906,0.0,0.40184820632692037,0.5884131746440088,서랍,인테리어소품,제주 제주시 구좌읍 김녕로 93 1층 서랍,김녕리 2216,0.0,25,33.5543515603649,126.747999526732
907,0.0,0.316267294204366,0.5884131746440088,바다스런,인테리어소품,제주 제주시 구좌읍 김녕로 93 1층 가운데,김녕리 2216,0.0,25,33.5543515603649,126.747999526732
908,0.9522311213486432,0.4192220868137191,0.5884131746440088,내가 좋아해,인테리어소품,제주 제주시 조천읍 신촌9길 36,신촌리 1955-1,4.63,25,33.5375338850287,126.623188860347
909,0.0,0.4307497805774398,0.5884131746440088,한림페이보릿,인테리어소품,제주 제주시 애월읍 하귀로 50 2층,하귀2리 1884-2,0.0,25,33.480184527057,126.402493155488
910,0.9950093311241087,0.4914928754800294,0.5884131746440088,아뜰리에 드 화사,인테리어소품,제주 서귀포시 이어도로 1056 1층,서호동 28-2,4.96,25,33.2457181878859,126.523756011671
911,0.0,0.344321533537303,0.5884131746440088,벌센트 Versant,인테리어소품,제주 서귀포시 효돈로 142 1층 versant 벌센트,신효동 841,0.0,25,33.2638022796437,126.614065553665
912,0.0,0.3402093553753509,0.5884131746440088,카키키리,인테리어소품,제주 제주시 구좌읍 월정1길 61 1층,월정리 409-1,0.0,25,33.5566074041578,126.793399557768
913,0.0,0.4080178022162709,0.5884131746440088,컴포터블,인테리어소품,제주 제주시 동광로9길 8 건영빌라 1층 컴포터블,이도일동 1240-11,0.0,25,33.5034336982444,126.53326725968
914,0.0,0.3733089666846197,0.5884131746440088,메이비웨이비,인테리어소품,제주 서귀포시 월평로 31-2,월평동 429-5,0.0,25,33.2458080370834,126.460216604924
915,0.0,0.42516945283722296,0.5884131746440088,세컨드뮤지오,인테리어소품,제주 서귀포시 흙담솔로 119,서홍동 1318-1,0.0,25,33.2569672245961,126.547480007362
916,0.0,0.4774178269115801,0.5884131746440088,제주고래 감성소품,인테리어소품,"제주 제주시 애월읍 애월해안로 390 1, 2층",고내리 82,0.0,25,33.4728854085451,126.350214828131
917,0.0,0.37034305044981586,0.5884131746440088,리썸룸,인테리어소품,제주 제주시 애월읍 광성로 256-2 1층,광령리 2236-1,0.0,25,33.4597302695139,126.434480358543
918,0.0,0.37034305044981586,0.5884131746440088,오가닉제주,인테리어소품,제주 제주시 구좌읍 구좌로 53,세화리 1467-2,0.0,25,33.5230854541549,126.857301093013
919,0.0,0.316267294204366,0.5884131746440088,메르씨모나미,인테리어소품,제주 제주시 애월읍 애월로11길 13 메르씨모나미,애월리 1714,0.0,25,33.4656409123925,126.320356683092
920,0.9823544143565336,0.5505630230940168,0.7659617039902965,그림쟁이몬나니,인테리어소품,제주 제주시 조천읍 신북로 524 3번,함덕리 1268-2,4.86,25,33.5416371669622,126.665656667725
921,0.0,0.279592025988482,0.5884131746440088,미미제주,인테리어소품,제주 제주시 동광로3길 3 1층 103호,이도일동 1258-1,0.0,25,33.5018252662317,126.530572759706
922,0.0,0.40701831866569993,0.5884131746440088,효돈에반하다,인테리어소품,제주 제주시 동문로 22 2층,일도1동 1167-2,0.0,25,33.5128804519494,126.529018717575
923,0.96419301894692,0.45442175393656875,0.5884131746440088,플레이웍스,인테리어소품,제주 제주시 산지로 47 3층,일도일동 1146-19,4.72,25,33.5133564764991,126.528256474433
924,0.9233905108162772,0.6422140782745892,0.5884131746440088,테디제주 바이올레,인테리어소품,제주 서귀포시 이중섭로 2 1층 테디제주 바이올레,서귀동 370-19,4.42,25,33.2478453963889,126.564025724485
925,0.0,0.23870891345579004,0.5884131746440088,오보에,인테리어소품,제주 제주시 중앙로19길 17 2층,이도일동 1527-8,0.0,25,33.5092262739579,126.525513855019
926,0.0,0.2874624087294718,0.5884131746440088,제주양판점,인테리어소품,제주 제주시 흥운길 19 1층,용담2동 358-24,0.0,25,33.5107280743041,126.511370726819
927,0.9874473521709421,0.6050899141448971,0.7106493057786927,손끝에서,인테리어소품,제주 제주시 구좌읍 구좌로 33-11,세화리 1521-13,4.9,25,33.5239613307038,126.854794731124
